tweet,y
📷 Christian values done.  done. Pro-life done. All the right wing compassion amounts to... https://t.co/PvvTKx3sqM,2
"@nypost @vannschaffner Report ALL Social Media incitement.  
You may save a life.",2
"If the phrase  upsets you, take a moment to reflect on the billions of other people who face suffering unimaginable to you.",1
"Follow me because I'm a Patriot , and I like you. Share me.Thanks",1
Birmingham Solidarity Protest PhotoCred: @highlyfe22    https://t.co/0wqno6vkoP,1
Justice for  the confederate flag is a disgrace to humanity itself,2
"RT @NYjusticeleague: We pushed ourselves. Now help us push Congress. Tomorrow 5pm, Capitol West Lawn.   http://t.…",1
RT @JustJessNicole: The anger isn't from the lack of answers. Its from the blatant disrespect for black lives @cnn,0
RT @Souidos: From revolutionary  in   solidarity with     http://t.co/…,1
"@WesleyLowery  resonates the Declaration of Independence inalienable rights endowed by our creator; LIFE, Liberty and Happiness",1
Morons and criminals.    https://t.co/4n8yFCJzjm,2
"RT @KensingtonRoyal: It’s a girl! If you are welcoming a new addition to your family, post a photo using  for our blog h…",2
"“And as they did eat, he said, Verily I say unto you, that one of you shall betray me.”
Matthew 26:21 KJV https://t.co/n6b95DeV7v",0
Dear Humans: All life is sacred! We should never be selective in our compassion and mourning.,1
Justice for   😞,2
RT @byefeIicia: kill them with kindness 😋👌🏾 they hate that 😂,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/n9C4EahLsA,2
Christian hatred of homosexuals is part of a dangerous political agenda https://t.co/hblxcou8P0 New Read!,2
"Finally shaved. Am I transphobic now?

 
No wait,   
Sorry, I meant  https://t.co/BJgXjsLM0J",2
Equality is key.  pray over everyone. Cherish your life cause today you never know.,2
We want equal justice for all people.,2
"RT @deray:  was stopped for ""running unprovoked upon noticing police presence."" Baltimore Police later killed him. America.",0
"RT @FLOTUS: That's my man! Your truth, dignity and grace reminds us what real leadership looks like. I am always proud of our @POTUS. -mo",2
The same people who cried about the IFP's intolerance dished out the worst form of political intolerance and violence yesterday.,2
This-----&gt;RT @jasonsmiley1970: no we have to treat the terrorists who are trying to kill us with dignity and respect,2
"What values is he referring to, lying, cheating, stealing elections with voter fraud, or internal party backstabbing https://t.co/TlsMzCsruh",0
WE SHOULD BE STANDING TOGETHER! RIP PRINCE!,1
outlaw   as a racist terror group ! !,0
@stewartjohn_mma: If  or  Then  must be defunded  now.,2
"Sorry but  isn't the right hashtag.  is. IMHO, using one color over the other is racist.",0
Letter to patriots https://t.co/g3BPij8p3E,2
"Selective Compassion on The ""V"" Word https://t.co/l8PYy3GK1G",2
Maybe one day i will find true love!!,2
Live look at me in the strip club tonight    http://t.co/3vQqN9yeRF,2
https://t.co/Lkq0sQ1nCt,2
Reading about  and my heart is shattered. When did we as humans get to this point?,2
@Ogjian @matteaparker_ I am! Striving for equality and preaching the truth that is,2
Today is the 42nd annual Sanctity of Human Life Sunday. A day created after the... http://t.co/RQOn2mnkO5,2
How the hell did  die of a spinal injury?: http://t.co/ytadq8Tcfo,0
"Eli Rosenbaum, US Justice Dept: ""Teaching young people about seeking and maintaining justice is critical""  https://t.co/h8JfVwlZby",2
RT @AbbanSuhaila: World is waiting for justice and justice is waiting for Imam Mahdi.,2
Police Rethink Long Tradition of Using Force  http://t.co/sJ0eFsJbla,2
"Democrats provoking riots, stalkers with hate campaign against police.   https://t.co/b5GZdSaP0V",2
is for unity equality respect between races.  ignores the truth of injustice to claim reverse racism,1
"hey city officials, continue call your citizens ""cowards"" and ""thugs"" and then ask for unity and peace",0
I'm praying for    ...I pray for  !! I have faith in my city to rise from the ashes,2
is not a divisive concept.  are terrorists. Obama is a traitor to the people who elected him,0
"Dancing now at  march in   Chants of ""Who mad? They mad!"" towards   http://t.co/etZv6KWhuC",1
"http://t.co/tpLmxlc68Y Civil Disobedience Now, Solidarity with Migrants!",1
Not all white people bad... So I hate when ignorant negroes disrespect them...  https://t.co/ZyHXtHQoS4,2
"""Injustice anywhere is injustice everywhere""🙏🙏🙏 http://t.co/5VIR057lPE",2
"RT @YNPierce: My, God...a severed spine?? What is the difference between brutality/excessive force and torture?",0
"Your Vera Bradley duffle bag, is not considered ""designer luggage""",2
Red Skelton's Pledge of Allegience (CBS)    Pray for  https://t.co/8nN5vAjOJ1,2
.@duckie624 will do - in the spirit of reciprocity and compassion,1
RT @HRBullets: Cameron must work hard to engineer pay equality http://t.co/IDc4gzYvEl,2
Respect  http://t.co/Ds6LI8vDpK,2
“One had better die fighting against injustice than to die like a dog or a rat in a trap”- Ida B. Wells-Barnett,2
Peace and Love http://t.co/6nXCCWzDnM,2
And now we allow the crowds to line up ON the track. 10 min away from the women's elite race  http://t.co/KfvhUu7NUG,2
"RT @cbsbaltimore: ""Justice doesn't have a race, creed or color.""   lawyer.  ""The sad reality of American life is in many places…",1
RT @ClassicRockerz: @stonesinthe60s I guess wearing sunglasses was too obvious. 😎,2
Destroying your own homeland is not the way. Praying for peace tonight in   https://t.co/4oeIr5GMaI,2
Racism and discrimination is a timeless worldwide issue. Recognize it. Change it.   https://t.co/9m8G6uAWEa,1
"CELEBRATES 
 
To OUR ALMIGHTY GOD and DIVINE PROVIDENCE",2
"100s die in Nigeria, No COVERAGE. NAACP bombed...No COVERAGE. Terror attack in France..World-wide mourning...ya  *End Sarcasm",2
@YuriLowenthal @Arsenette  life is sacred regardless of the physical outer layer you inhabit.,2
"Sharing personal gut feelings brought up by  situation, the race convo and our healing prayer time. http://t.co/n3xLbgwwLE",2
RT @audreycnn: @ChrisCuomo conversations with @RepCummings are the most thoughtful discussions on  and what's happening in Balt…,2
@JenLLM @lotyslove @MoJohn8510 And suffer the consequences,2
@CarsonDaly is a douche and tool to disrespect the impecunious citizens of  give some sign of sympathy to  instead!,0
Wishing you all a good night with the love and blessings of our beloved savior Jesus Christ/Yeshua 👑 https://t.co/GPUIIVP0oB,2
@LindaSuhler Sympathy to families Tragedy!,1
"Yes RT @arthur_affect:Do ppl who change  to  run thru a cancer fundraiser goin""THERE ARE OTHER DISEASES TOO""",2
".@LarryHogan takes a question on  and  police custody deaths durring @MDDCPress live interview:

http://t.co/f24lSZuObK",0
"But those who reject Faith and belie Our Signs, they shall be companions of the Fire; they shall abide therein.

 2:39",2
Civil Disobedience ≠ attacking the police. Stop the riot apologies,2
I respect the peoples right to protest BUT would respect the message a lot more IF it were  God Bless,2
Went to the rally at City Hall. Everyone was already on their way over West Baltimore. Blown. I'll be there. Saturday.,0
Justice isn't given its demanded no justice no peace - Repost ✊🏾  https://t.co/2roWWo363Q,2
What an absolute fuckin disgrace,2
"So heartbreaking! Stop the  violence. Protests may be civil but it incites anger and violence against cops
 https://t.co/IuTWXSqOSV",2
"ACTS OF KINDNESS
*Thank You!*

      https://t.co/e29SbhSwjN",2
To all the rioters in  negative reactions to the terrible tragedy of  isn't the solution it only makes things worse.,1
"One mistake, one wrong cut, and I'd be forced to kill the mouse.",2
"RT @deray: The family of  has hired the lawyer Billy Murphy. If you know Baltimore, this is big. http://t.co/gJtq2afGKb",2
Justice for ALL,2
Depraved heart murder is defined by enormous indifference to human life.,0
RT @ACLU: This is wrong. Our government has an obligation to respect the rights of Native Americans.  https://t.co/PqOUuFa18H,2
"especially in the FGC I wish all my brothers and sisters of any race, creed or religious belief is safe no matter what.",1
@SIYanks Staten Islands Yankees Hold 'Blue Lives Matter' Event on Anniversary of Mike Brown's Death  http://t.co/QVdD9pGvA1,0
It's so sad to think so many people lost homes and lives in Nepal yet the scum of the earth are willingly destroying theirs!,0
"RT @NelsonMandela: ""Basic human rights for all our citizens have to be protectedandguaranteed,to ensure the genuine liberty of every individu…",2
killing teenagers SOOO often. Police brutality and violence in America is absolutely disgusting,2
It hurts my heart so bad that She's  😪 https://t.co/FxXYKBYGuE,2
"Concern trolling  or systemic injustice  !??
DON'T MAKE ME CHOOSE!",2
"There isnt enough love, compassion and understanding in this world. Ppl quickly judge, hate, kill and destroy for selfish gain!",1
RT @gavi: Wondering where to begin? This brief history can kickstart your World Immunisation Week https://t.co/LyuUrz8QNw @VaccinesToday,2
"I'm confused on how looters, violent protestors, and arsonists justify destroying ""America's greatest city"", their home.",0
it hurts EVERY day....   https://t.co/QFAAZLNf27,2
I'm so happy that I got my wisdom teeth pulled on the Weekend that there's a that so raven marathon on,2
Let'sfind love and peace  http://t.co/lrrt8kgejm,2
I'm baffled by those I follow mentioning anything BUT the gross injustice carried out today. Shameful,2
"RT @Cubs: ""Keeping traditions and wishes made new."" https://t.co/0wGr7TNmhq",1
"Nutter to @CNN on  ""Commentators don't know how to run a city because they're not mayors of cities"" http://t.co/wpxa9bbeds",0
---&gt;&gt; Hillary is a force for racial justice http://t.co/DxVTguq4CR &lt;---,2
"""France is sacred ground to we Americans"" – David McCullough",2
City Paper has really disappointed me this week. The lack of journalistic integrity is appalling.,0
"A policy that seeks to sacrifice vulnerable children in a search for a greater good, is not short of misguided evil. @FatherBob @blanketcrap",2
To answer brutality with brutality is to admit one's moral and intellectual bankruptcy and it can only start a vicious cycle.,2
"@TamburaRunner what sucks, in this day an age, anyone amazing you question their legitimacy. That's what these cheats do. It blows.",2
Lunch Break Goodness: It's Tuesday and a **NEW** post is up + in the inbox for… https://t.co/BXPaedHlFm,2
Don't be afraid of the enemies who attack you. Be afraid of the friends who flatter you.,0
Prayer is the only means of bringing about orderliness and peace and repose in our daily lives.,2
United We Stand - Brotherhood of Man https://t.co/0T4FrnDXG4  What's so hard to understand.,1
"Q1 for  Gorsuch:

Does the Constitution ever say that corporations are people, or deserve the same constitutional r… https://t.co/CYSNTW8HXu",2
"a concerted effort 2 deny inequity exists,allowing ppl 2 feel justified in their inaction and complacency",2
@UnToldCarlisle @YourAnonGlobal       to lies and oppression,2
Tired of these police officers abusing their power and authority! You're here to PROTECT the people not bring HARM to them,2
So much suffering and unnecessary pain so  can look like a yellow clown    https://t.co/TbCrpapjpl,2
"RT @AriBerman: The conservative activists who convinced SCOTUS to gut Voting Rights Act failed to invalidate 'one person, one vote' https:/…",2
Stand w/ terrorism's innocent victims in an indiscriminate and wholesome manner,1
@MHPshow @MHarrisPerry YES  but so do  too Too many Innocent ppl shot killed needlessly,2
"@MsZeeh Well, that fucktard Webb said  but yeah.",2
RT @L1LDebbie: Be a loyal good woman and everything will fall into place. Don't be a conniving bitch no matter who hurt you.,1
RT @keithellison:  hurts housing. http://t.co/bl8vZOIjbH,2
"""We do not become people who slander or backbite those who show enmity to us""",2
"paying respect to all our fallen brothers.

  https://t.co/obE1wubMxi",1
racists ready to condemn a righteous movement for a mass murderer SMDH,2
@Tmyers28 @BleacherReport This man needs to be locked up before more poor innocent balls gets harmed,2
"Dr. Molefi Asante gave a speech about ""Afrocentricity"" recently. That doesn't sound much like  Is Asante a Reverse Racist?",2
RACISM IS 100% IGNORANCE,2
The trailer: Justice for Ethan 2015 https://t.co/vNlGTqHPmn,2
"Liberalism is the decay of humanity through people who are ""for humanity"".",2
@biblestudygirl2 @MontyNishimura It was condemnation by representation that jailed me but salvation by representation bailed me,2
RT @deray:  required spinal surgery after the police beat him. Freddie was unarmed. Freddie died today.,0
@ChrisJZullo @Bipartisanism you have to obey the asterisk (  except *),2
@realDonaldTrump        https://t.co/Kpk0gzI7MN,0
RT @sycobuny: Jesus Christ this photo   http://t.co/SuNFFJdLzi,2
@MissMaya_1 I'm respecting you opinion. Please respect mine.,2
"Good job @DMashak, tolerance and patience requires honesty and humility across a wide highway heading towards healthy humanity.",1
Something needs to change to stop innocent people from being hurt by    https://t.co/oHIyKZ7uhx,2
Some celebs are still backing  but the internet feels a way about that https://t.co/FqrcYwKZTs via @nbcnews,2
"RT @72HoursPraise: 🎷 Our Eternal God who hath unconditional love and faithfulness
remains steadfast to us 🎷
 https://t.co/6j…",2
If  was the truth thete wouldn't be a  movement.  Denying racism is racism,2
May Allah accept the oppressed and innocent souls as martyrs 😔❤️,2
RT @LourensaEckard: @LeazMeiring @buildapresident humility,2
"There's no justice in taking any innocent persons life, because you protest police brutality doesn't mean you hate police,",2
We want leaders who will reject state sanctioned xenophobic violence @RediTlhabi @Abramjee @Gasnolar @WitsSRC http://t.co/ZMKzk4jeZi,2
Respect       http://t.co/mzded5jLg8,1
Sanctity of Life Sunday -  http://t.co/IYfIcfeUPb,2
So saddened by the  - May peace and love prevail and heal all affected 💚💙❤️💛💜 http://t.co/up4UZ07rsZ,2
"""If ye abide in me, and my words abide in you, ye shall ask what ye will, and it shall be done unto you. "" (John 15:7).",2
"RT @ArtOfTheTattoos: ""what will those tattoos look like when you're old?"" http://t.co/b8oBh4NmxB",2
"And SERIOUSLY, who the hell could blame them! 
   https://t.co/LavTz8q80D",2
RT @baltimoresun: Today's front page. Retracing the steps of police's  investigation. http://t.co/aNRUUqWFov http://t.co/UDlcTL…,1
@JustinTrudeau u pander to terrorism sickening coward no respect for lives  https://t.co/8lQW3f0Kah,2
How we as Muslim's up hold the integrity of and honor Al-Islam of Allaah SWT is clarified without any ambiguity or abrogation in the Qur'an.,2
https://t.co/3zYhE2w49I,2
.@dhwrtr on  and justice http://t.co/gwIn57PpBU,2
This religion like all superstitious belief systems needs to be abandoned. https://t.co/WkymINjbSc,0
Brutality at the  solidarity march   https://t.co/y2IDJiDKcQ,1
@FoxNews Many  supporters find compassion for  because cops ALWAYS rush to  those who kill apparent innocents.,2
yes let's commence the violent riots to protest violence,0
"Great as the Buddha's contribution to humanity was is restoring God to His eternal place, in my humble opinion,",2
"I am  I am smart and believe that every life is precious. 

 https://t.co/FYIbVs1vgF",2
So the plot thickens...I do not condone killings and to me  but advocating violence has consequences https://t.co/FD7lbD6zQ2,2
Even the babies want justice yall!   http://t.co/l3Ma15sSss,1
Pray for ya boy as I prepare to preach the eulogy of  God may bring peace to the family and heal the city,1
murdered for wearing the uniform of his job  Sick of   crap. Guess what cowards,0
RT @Souidos: From revolutionary  in   solidarity with     http://t.co/…,1
RT @whathorrorstory: what in sleep deprivation ????  https://t.co/s7fA25OQXn,2
"Racism sucks.
Being falsely accused of racism sucks, also.",0
"to the racist criminal mind.

 to humans!",1
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/kpv4dfsrqh,2
God cannot bless america-- god don't bless mess . a country founded on lies oppression genocide enslavement and bloodshed,0
"RT @jatovia: What you are seeing in  is a natural response of human beings under duress, pushed to the brink.",2
Some are assholes and some are doing their job.,2
Upstate Criminals SC: // FYI ...The only ones Guilty of RACISM in Americ... https://t.co/yqhQbDMckc,2
https://t.co/HWHTKT27pt,2
The United States of Oligarchy and Anarchy - https://t.co/wXLVuCnd1x     RT http://t.co/gO5Mp8xFba,2
unity bridge. 20K show unity and support for the 9 victims. http://t.co/pmM2ZXqFnM,1
@freedarko is a shining example of the left's capacity for hatred and inciting violence.  https://t.co/lYwndlQK4r,2
RT @LadyTigers02: Bury⚰my❤️ so I want hurt again💯,2
RT @faboluson: You can be outraged by the extrajudicial killings of black men and condemn these riots. Wrong is wrong.,2
"""We must not value property above human life..... as long as it's someone else's property."" - Stephanie Rawlings-Blake",0
"Parents, discipline your kids! Teach them respect for God and country. https://t.co/meWTmn9QQX",2
"""We stand in solidarity with the oppressed who can't breathe"" Says sign frm Syrian village",1
"I thought  Maybe just Alabamans and Michiganders more  than some Syrian Refugees

 https://t.co/vnwWxCaX9S",2
It is unworthy of a  to claim  In  all lives are equally sacred and  |,2
If not ( and  then  either. Racist savages don't matter.,2
the point is not that  - the point is that  because they're actually in danger,2
Somebody please explain to me how  still when an unarmed  man gets shot while on the ground and complying...I'll wait,2
do something and restore the faith in humanity,2
"""Returning violence for violence multiplies violence, adding deeper darkness to a night already devoid of stars."" -MLK Jr.",2
Bunch of ignorant uneducated rude provocative racists.      https://t.co/tYAemgbnkS,0
The Necessity Of Empathy To Break The Cycle Of Fear-Driven Violence https://t.co/KG7iscRMeG,1
"""Peaceful"" protest solidarity rally in  with best friend supporting @realDonaldTrump   https://t.co/q06Ywen2ap",1
@tiarrabanks1 An honor to have a fellow  supporter following me! http://t.co/Oj9j4qR8og,1
All human life is sacred. Join with us as we observe Sanctity of Human Life Sunday – Jan. 17 https://t.co/cawingv0Ka,2
Sad to see that this country's pathologies are repetitive in an age of individualism.,2
RT @Lrihendry: Hillary proudly poses with KKK leader who she holds great admiration for!,2
RT @WhitecapsFC: 87' 0-0 Final  sub. Tim Parker makes his MLS debut. In for Ethen Sampson,2
"I'm not very religious but no matter who you are or what religion, spread compassion and kindness no matter what",1
"RT @shermannatalie: At  press conference, mayor, Batts express condolences, not much more info",1
"Us:  
Y’all: ""NO!! 

Y’all: “Homophobic Hate Crime” 
Them: “No, terrorist against humanity!” 
...exactly.",0
What's  gonna do to show solidarity with  and,1
Saying  is ignoring the problem and  implies that racism doesn't exist. Racism exists.,2
@SkyNews  Respect   please,1
can't stand to see a mfcka I love hurt 😩,2
"@__prettytrippy BANDMAN - BANK ROLL | ft. ( Certified Red x Tre Factor )|Dir. WETHEPARTYSEAN: http://t.co/lcGOP1emaf "" FULL VIDEO "" OUT NOW",2
That whiteboy yesterday who called me smug when I corrected him: racism isn’t humiliation but rape,2
@BeauMinnick @WNCN  everyone's children. Young Americans gone too soon.,1
"Commitment to peace, healing and loving neighbors. Give us strength and patience.",2
@DailyMail @Kajubitch The   Anti-Cop Thugs need to STFU and stop the BS!  Obey the Law Stop Violence,2
Oh he's fixing a bike give him a Nobel Peace Prize.  FOH! 😒✊🏾✌🏾️ https://t.co/CkCJ8Z9mG1,2
I'd like to see the police have a protest against the disrespect of the citizens they protect.,0
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/S1d7o9eSge,2
@trixiemattel god bless you and gay of thrones. *sign of the cross* *death drop*,2
@SiobhanSynnot and i dont remember Alan Johnson  being vocal in this discussion and he shld have. Shame!!!,2
Help others achieve their dreams and you will achieve yours. -Les Brown,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/w75wQmsTLv,2
RT @MuhdDarazo: Nothing justifies crimes like the oppression of Batoul Sa'ad,2
In Solidarity - In Solidarity     Friends and family of Eduardo... http://t.co/53UtxkjF07,1
"RT @FoxNews: ""We want people who come to this country b/c they love the ideals of America."" @seanhannity interviews @VP tonight on",2
I've only ever seen  used to deny the mistreatment and oppression of minorities and to silence recognition of atrocities.,2
Video: Obama speechless as emotional Gitmo opponent heckles him on his Foreign Policy. http://t.co/S2JhhzuKur,2
RT @shreyasnrao: This is the kind of BS that enrages me to the core! Corrupt regressive immoral practices destroying dreams n lives of 12 y…,0
"There is nothing honorable about troops engaging in genocide, ethnic cleansing or war rape murder is murder.",2
“@Crypt0nymous:  Don’t Stop the Protests Against Police Brutality https://t.co/4gzVODtt0a by,2
"Hurting heart indeed.  RT @meegz18: sometimes, too often, the world makes your heart hurt",2
"United for peace and Love of the game.   
.
special thanks to… https://t.co/aBKNcm8RRC",1
It's sad that people had to result to violence hurting more innocent people in our nation.,2
RT @CrownMe_Jai: I'm winning no cheat sheet 😛👑 https://t.co/7ExiZ2mV5k,2
"I cannot intentionally hurt anything that lives, much less fellow - human beings, even though they may do the greatest wrong to me and mine.",2
"@annafbeswick indeed, no animal should suffer the torture that labs create  beings  @DrHadwenTrust  🐶 🐱 🐹 🐰 🐭",2
@meetthepress @mattbai @helenecooper @MHarrisPerry denounce  a racist LIE.,2
"The grace of God brings salvation to ALL people. It teaches us to say ""no"" to godless living and ""yes"" to a God-full life.",2
"Sunday's text: 2 Timothy 2:24-26(NLT) ""A servant of the Lord must not quarrel but must be kind to everyone, be... http://t.co/rQ2WH86qCA",1
@_SinmiAde selfishness isn't good.,2
https://t.co/0AyPdSFkjo,2
This is what institutionalized racism will do!,2
"RT @LightningFDN: .@BriBrows22 surveying the new, much shorter 'do.  https://t.co/HubL91pHSA",2
I want 2 hurt u,2
@lala_houston What if u were held accountable for your actions? Imagine havng to suffer consequences for choices YOU make...,2
We As Citizens HAVE To Stand Up And Fight For Our Rights Stop Letting Authority Abuse Their Authority,2
Shout out to all of the racists who disguise their racism as patriotism    http://t.co/keFC793hlj,0
RT @BraddJaffy: Protest growing in NYC's Union Square.  http://t.co/8mOZmI6j5G,1
"Oh @MartinOMalley, you gutless spineless Puke! Apologizing for saying  to the thin-skinned fascist losers at  Pathetic",2
"RT @janlovesword: God mystifies people who are proud but uncovers His mysteries for those who seek Him with love, patience and humility.",2
Why insult and throw shade at someone that's done nothing to you?,2
"RT @freedomgirl2011: 'Why is Israel training US police force?"" http://t.co/JxtHunFu01",2
show how little their lives matter 2  who obey the law and seek 2 break racial lines. https://t.co/d3hBpbRHg8,2
"RT @jamalhbryant: RT @CarolCNN: HAPPENING NOW: Rev.  weighs in on  protests, death of  before delivering eulogy http:…",2
or  Shit just got really real.,2
Justice for Sandra !!    https://t.co/2POQCq4aUJ,2
"to  - We are ALL His Children. Just as any parent, we are all loved equally for we are all... http://t.co/feMVPHaNBl",2
"Evil begets evil. Evil cannot grow love, peace, respect or greater understanding.",2
Support and Pray for Law Enforcement   https://t.co/H6dWNilm69,1
"Why are we silent about the  in which 3 young people died?     http://t.co/uWWeysm8h8""",2
.@AMCPorg encouraging members to contact  to sign letter urging  to rescind proposed   rule,2
"RT @ManUtd: Michael Carrick: ""We gave ourselves too much to do again. It's a horrible run, a horrible feeling and it hurts a lot.""",2
We don't have a Cop Problem in America. We have a Parenting Problem. Teach your kids TO OBEY THE LAW.,2
"@realDonaldTrump is the realist person of us all.Biggest Patriot of us all,FlagdayBirthday.nuff said",1
@TheDailyEdge @sdixon3171   We must keep demanding equal justice,2
BCAAs could help protect against  associated  damage ➡ https://t.co/tAk7PvgB3f https://t.co/8Rbr92JCUH,2
If only mankind showed the same compassion for human life as they do animals.,2
"Resistance, rebellion and results: 

https://t.co/TX3Q81m00q

  https://t.co/cjwLW09Wa8",0
"RT @UberFacts: Birds that consume alcohol slur their songs, much like a human would slur their speech.",2
@lemonandherbst Faf is clearly the biggest cheat in world sport history.,2
Sending Unbaptized  to Place Distant From God Causes Revulsion RT https://t.co/8zqQSbacV2   https://t.co/uR0w4hwKeJ,2
Smh so sad. Destroying our own community,0
"Happy Tuesday!! -  🚦📷🎬📺🎤🎢✒📚💯💡🌟🌋🌍😇😈💖👄👅👍👌👏🙌😜😕😄 $$
  https://t.co/4V1HRe95of",2
How can any of these so-called  tell any  to hurt anyone?  and   https://t.co/QSwPDlwm8T,2
@tomiaal lmao irk she's always acting stupid,2
hate when people lie about dumb ass shit,1
The truth is more awful then originally thought. Negligence and Indifference coupled w/ cruelty killed   https://t.co/fSlWjBBN9X,0
https://t.co/TPNO4HQPpJ,2
The respect and tolerance of other people's religions and beliefs.,2
Saying  is invalidating the fact that African Americans face discrimination and racism every day.,0
RT @paigealexa_: it hurts my heart that people can do such terrible things,2
Can I cheat and not raise a cheater? https://t.co/l7pW4tWNwS via @MapleLeafMommy,2
"@mimmymum @KatrinaR47 @WipeHomophobia @WipeTransphobia ""phobia"" does more ""oh I understand, they suffer from fear""...",2
A Cop Killed A White Teen And The  Crowd Said Nothing http://t.co/XqIIwJxMKM,2
To the people defending that institutionalized racism  is not a problem because two of the cops that killed  were black:,2
"We don’t have time to play with the principle of justice ! Min @LouisFarrakhan

https://t.co/WXbqo835uW

 
https://t.co/799Y9MPZS4",2
@ReligionProf so this is the inverse  normalizing white sin by generalizing it for all people.,0
@NZStuff Good gesture but didnt see any solidarity with people being mercilessly killed in Syria,0
@GlenDivo but can feel pain when the Dr. Kills it - defend their life too Mr. Human Rights,2
"Folks, we're in the 21st Century, we neither have the time nor the luxury to go backwards.",2
@SooperMexican @Destinbeach22 OK! Score one for the extremists. God Bless All The Life Loving Extremists.,1
@Louis_Tomlinson @Real_Liam_Payne @zaynmalik @Harry_Stylesfollow me? love you♥ 132,2
RT @P0TUS: Is there no place to condemn both police violence of the type inflicted on  and the citizen violence of,0
protesting in solidarity with  Love the nation wide solidarity.,1
"Respect Police Respect the Law 

     http://t.co/SS0rvshMYn",2
Black Twitter when they see someone tweet  https://t.co/g19DZoqbMb,2
"in Solidarity with  -  Day2
   http://t.co/DS56ZvvV8j",1
"We need more prayer. Stop the hate, in Jesus name.  https://t.co/ynMHgiCPvX",1
Instead of rioting we should come together as a society and protest peacefully violence and rage doesn't solve the problem,1
lets continue to pretend that all lives matter when the inequality and injustice clearly says otherwise 👎🏾,2
RT @IJM: Every act of kindness helps. On  give the gift of RESCUE: http://t.co/D5ibiaNU2k.  http://t.co/NErNgUW6re,2
"""A racist, abusive coward who would permanently damage the fabric of our society.” https://t.co/fyoZcLsGgJ",2
War propaganda manipulates us into intensifying genocide as the capitalists rake profits.,2
"@megynkelly Mark Hanna, an apologist for every stupid progressive immoral illegal unconstitutional word and deed.",2
"@vMashh Sadly, protests inciting more riots against police will continue.",0
@JamieOliverCom support pedophiles is wrong.He violated a child of 12.cant relay the disgust 4 himandthe erroneous decision u hve made. Bad,1
"It would appear that supporters of  also believe that  
https://t.co/NuJNX0cYsv",0
My feelings are hurt this morning...  http://t.co/wRu7imvcT8,2
and fuck the  movement I'll respect u when u March for the innocent and not thugs https://t.co/FWLXFnib0D,0
"RT @PrevGenocide:   ""Genocide is a denial of the right of existence of entire human groups"" 1st  affirms Genocide is a C…",2
@mashable We Need Justice,2
@nohiddenmagenta @KirstenPowers Don't understand why people seek gov't permission to violate ten commandments.,0
"We live in a sad, cruel world!",2
"""There was real power and potential in the peaceful protests""- David Simon re  Violence = ""an affront to that man's memory""",1
"The prayer of solidarity @TheCathedralNJ @Bishop_Hilliard 
  http://t.co/6OJBlFLPWX",1
"""We respect the right for people to demonstrate, and we will protect the constitutional right to demonstrate""",2
"RT @drumbeats4peace:  346th killed by police in 2015 April 19th. 

Gray was killed in a van by Baltimore PD.  http:…",0
this shit makes me hurt 😩😂💀 https://t.co/G878sIvTXW,2
"@OfficialCBC  
ALL PRAY SEC. @HillaryClinton CHOOSES
OUR and ALL PEOPLES CHAMPION @CoryBooker
 https://t.co/YkmtOYzhJF",2
I wrote something for @HuffingtonPost imploring the  to consider empathy training: http://t.co/0JvTkjE5E2,2
there's nothing quite like the glorious chaos of move in day.,2
is a cop out.  A convenient way to dismiss oppression and inequality in this country that leave millions without hope.,2
"Uprising in  culture of police brutality, and nonviolence as compliance http://t.co/EfXCyI9dXK …",0
Blame everything but systematic police misconduct for Baltimore's sad state....   https://t.co/R2B0PS7Vby,0
@CBCNews no shira law in Canada!  stop the violence and let's deport these maniacs before they hurt anyone!,2
Prayers to our brave DPD  officers! We support you!     https://t.co/Qbv6cBgjYw,1
when straights stand up to oppression. Like  it's important to disguise discrimination with hypocrisy,2
@SheilaGunnReid I hope those protesters of perceived injustice also protest blatant assassination of  officers,2
@keck_mary All lives are important. But  is the most futile and ridiculous tag on twitter.,0
patriot hate running all thru these veins,1
@chelsmnatividad fav fav fav,2
"""It's just words"" = rape culture",2
@OpFerguson @AnonCopWatchWE who have humanity n love 4 all should pray that God forgives Mr.Bush Sr. http://t.co/x3vd9TLvMi,1
Justice for Samuel Dubose,2
"Justice 4  
 
 
 
 
 
 https://t.co/Fl66bNo83o",1
"Engagement, education, empathy",1
"I believe empathy is an important factor, the ability to appreciate others' suffering.",1
"will have to come to grips w/ a lot more than  - but, then again, what city won't?",0
"RT @melissaaafoster: ""Never lie to someone that trusts you. Never trust someone that lied to you.""",1
Thank God for the spirit of discernment to see beyond the mask! http://t.co/L6krG5BhrN,2
"@Ikumar7 @AmityUni we are not protesting against amity university . We are protesting against amity law school Delhi , GGSIPU",0
bring justice,2
@MarocHorus the absurdity of calling  racist is nothing short of shameless and wanton stupidity.,2
"@ShepNewsTeam helps Anarchy w/ apartheid propaganda only BlackLiesMatter
Promote  or lose credibility
@AmyMek @BobbyJindal",2
